business_id,latitude,longitude,restaurant_stars,review_count,cat_Nightlife,cat_Food,cat_Bars,cat_American_(New),cat_Breakfast_&_Brunch,cat_Sandwiches,cat_Pizza,cat_American_(Traditional),cat_Italian,cat_Coffee_&_Tea,cat_Beer,cat_Wine_&_Spirits,cat_Cocktail_Bars,cat_Mexican,cat_Burgers,cat_Seafood,cat_Pubs,cat_Gastropubs,cat_Cafes,cat_Wine_Bars,cat_Other,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
zVmW-ohNzhOPiBIeUPL62g,2.028988365883465,2.8408921908947837,-2.9945856690025203,-0.7724263470280943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGNAYydr7SxPMDgFlnZ7sg,-1.3943422931899294,0.2271519177869564,-1.2806814446324597,-0.799160015595667,0.0074013234856471,0.0075376881849052,-0.6279999370325965,-0.1098124275970857,0.2288074772990724,0.4940658756600574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oFMpfE5J6f0ATRmsVXrFSg,2.3904024810018636,2.362219938049115,-1.2806814446324597,-0.806288993880353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8lxi3V2avTVXCanVkAFNg,-1.4212576498735672,0.29407005360712063,-3.851537781187551,-0.7724263470280943,-0.4321493504658105,0.5224431321731156,-0.9879763150283858,-0.3936555757171995,0.1064335304941529,0.1849045785441279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GOSVLhjUT6TnrPhkkmDOpw,0.2938297620911854,-0.08921530061939249,1.2901748919226315,-0.4747915036424525,2.30293170790271,5.349742971845808,14.86316985371513,33.31477474387434,7.994379825794607,15.17500089686739,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ELJcgId3RiCADVIT5QbUTA,-0.7583776706660298,-0.5597626635059871,-0.42372933244742933,-0.8080712384515245,0.022744225846501,1.2771932650166675,0.7446774321454046,0.2721137917959047,0.3896540543595115,0.2936172308360096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
h85b3MFPWyaopMBy8DpBpA,2.4290373393579197,0.43512205613139016,0.43322277973760104,-0.5639037322010279,0.2627943179808873,9.262374104692803,10.265659913092984,7.073692018008966,1.58350897192125,2.551970674303104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5Eq-hxUIIjZTHFnpZJhgQQ,2.4248283287237267,3.3407771964551105,-0.42372933244742933,-0.7973777710244955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8rjE6NcfeyzLB_aU1GdMA,-0.1621422191123536,-0.6813430766580779,-0.42372933244742933,-0.5692504659145424,8.5463802386754,5.952046628224259,17.74366877619132,38.1131167275086,2.19397186163554,6.450815767764868,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-LmhsdQproqCf5EQoD06rQ,-1.1302948894136398,-0.7541042224885774,1.2901748919226315,-0.799160015595667,1.144617350991198,9.615226376430355,2.8061586612312515,2.711665377967306,0.7538008856671273,5.968531347712755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
afsP-p_pr4ikrboB5MtUzQ,-0.14493547610512267,-0.8958839521878041,0.43322277973760104,-0.795595526453324,-0.0030994221063518,-0.2034324070134373,-0.6361395632404176,0.0671254458513126,-0.2212511277020611,-0.0032029257890447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7MaaaorooHRAqkQXcTqmrg,-1.1356660271800794,-0.13085248457352672,-1.2806814446324597,-0.7938132818821525,0.0366004614570467,0.1155964454686422,0.5157765339127479,0.0669615081602058,0.1228871018939159,0.1421779491074414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9nkYaCQRyO0fi8SrXDFhGw,-0.3723056034268928,-0.3150003995249035,-2.13763355681749,-0.6155888247650017,6.446568223145406,10.126387012039228,28.741745327711563,6.865055829020061,14.957030099660546,8.863213508423181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H3yoQNhw-AfdLIwScR1zXg,-0.3606080754433332,-0.36573775944984205,-0.42372933244742933,-0.799160015595667,0.7667406400283976,0.9352424093156796,0.864586503432102,1.235134119896222,0.1811161751054812,0.0171801522221168,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rVfe1LHo55A2fworkm_jVw,-0.3502300662633708,0.4287587740862006,1.2901748919226315,-0.45162232421722287,8.151197200622056,23.6520546040126,19.046613255656595,13.612101370064533,11.136966909694475,16.401066659949716,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
x2J-YIFeGZ-nsezzooVA9g,-0.1834738528420033,-0.42424041965737924,-1.2806814446324597,-0.80272450473801,1.3640922761064107,4.492878905207524,3.2699330717904664,6.198835241566352,0.1022612292346714,0.5719992760945714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CsBRtDT5WOUu8IY0mHhXw,1.4912480617238744,-1.0227490452263337,0.43322277973760104,-0.599548623624458,0.7266728911935999,7.629386283878043,5.950639519844939,1.0204773558629263,3.3702681860285155,2.302555763191973,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REns5fQe45Nk_D2UwQyr0w,-0.3429790745998018,0.41059490071361887,-2.13763355681749,-0.6084598464803156,2.6791563042543185,7.945654433581053,3.8466893578906713,3.75496215763397,2.126316621808093,2.6472211248318867,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHWTWs8sa7cE3ksH3_BCTw,-0.96855383276488,-0.008892822618469638,1.2901748919226315,-0.7831198144551235,0.2323363235662582,0.5483719532385145,0.0483427016745734,3.3321473473210785,0.8380895786717544,1.0007120955278197,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qHCfhWPyb1GXpzq9Wk3Vkg,2.407313899803167,2.6938587272425902,-1.2806814446324597,-0.7777730807416089,0.3897532032853559,1.169263968866889,4.654255065095039,3.2265278675609497,1.0119312760131534,2.54826861917861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OP-m-Kq-1aEWrrlaszFi9w,0.5780495367628612,0.9947785166842377,1.2901748919226315,-0.7831198144551235,0.4808219268076481,3.655717781575333,4.101166104816144,1.778204324191208,1.5546062996176333,1.4294835629920315,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lT-RDsvFR21X1_5UhFp5Dg,-0.42091813254444693,0.4138603929598134,0.43322277973760104,-0.8009422601668384,0.0556137424577154,0.0561123832664006,0.0562277270617446,0.0558227856505137,0.056491634568392,2.7197317269952324,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rg6z4zFMxjj16qAnJ65gxg,2.9552782405387084,2.1031441267791733,0.43322277973760104,-0.7938132818821525,0.1353454119473182,0.3496909855702189,1.037453202239499,0.6053638006602388,0.7034472104940266,1.1686993890886972,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hxEo_CKsmSMGXcHNLR9oow,-0.3042688399789995,0.4246408330008456,-0.42372933244742933,-0.7706441024569228,0.4647368443387848,1.2314222818746905,1.7564139028550398,1.652272039643436,2.246100899152666,1.6490540321353813,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utc1KFuFQ-wwLiUTj5FvmA,-1.2760588432006241,-0.7777824621288995,-2.9945856690025203,-0.7706441024569228,-0.0694285305708084,-0.3482134219879397,-0.343967298104056,0.0093593381054608,-0.5622118196436153,0.3144617322009591,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tdz-vjDRKI6LRzyaW3BMkg,-0.8641142318129457,0.29655785808605006,1.2901748919226315,-0.7635151241722368,3.802867114590288,4.15173533390702,10.48813574009564,12.310076596247356,10.763775672309093,7.48340954285059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gq4zw-ru_rkZ2UBIanaZFQ,0.35885047997505265,0.032107794620901936,-4.708489893372581,-0.7492571676028648,-0.6756669978197928,-3.9279587161736993,-13.69312837258222,-1.0566695444694243,-0.5618490252271396,-1.0847273437277187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
h0Gy4HEgeZvN9kb3_rB5JA,0.4086067082357908,0.5570212992874932,1.2901748919226315,-0.7314347218911497,0.7598672432239159,1.5340673879801197,5.189415096962305,6.190508487824985,1.018647427841942,1.307494356166728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BWITd9JUXP3gSi1z3Y-z8g,1.4376072965443167,-0.9345375982923615,0.43322277973760104,0.4822738310766474,15.52848100108779,49.92365411959616,71.93976989745019,92.23443570800748,10.695158272210374,54.67850100164795,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ydo8zFl1PaO--g5zwyVyVg,-0.21208668301192865,0.023785116529589923,-0.42372933244742933,-0.7456926784605218,0.2598827501615788,7.108003868253705,6.131909864672297,3.97713505430833,3.417842253383223,3.105226209220862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
xruWHK8Z5N0JWyQubLHjgA,-1.1810395236213866,-0.4173555536261571,-0.42372933244742933,-0.6601449390442894,3.571625732888745,12.22096992162741,25.08285127393831,3.525972400984573,8.594530873403405,6.004049797157545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2er_V-oAd7IbQ5YTY56r7A,-0.33949970621036785,0.011977556901025276,0.43322277973760104,0.291573661961296,7.888853055463612,65.7226969342118,70.36965024293748,55.19076396360135,18.32846872051485,52.49956708327085,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FmQygwfW_x8AkEWLXESezQ,2.290245515204701,2.0654082710066843,1.2901748919226315,-0.7973777710244955,0.0225580490168022,0.0222578012411242,0.864747199634819,1.0454717504912991,0.022608436208454,0.0223567634075012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NjUjzEvHfyRcKI7VYwLY0Q,-0.25002204962933855,-0.4541160773535415,0.43322277973760104,-0.8080712384515245,0.284897497057838,0.5682255267652307,1.0708420078416072,0.528389382224636,0.0365618668128712,0.5110837192978164,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M0_Yc94Yq-G7HV8rrl9fQA,0.008769080763040322,-1.0877855670121777,-0.42372933244742933,-0.806288993880353,0.0153413493271708,0.8283358390183309,0.7624979137090854,0.3633245028137684,0.0151991117021478,0.0153012834294964,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
I5KZm-NnxYeEQsmp6nK5_w,0.29151721828311045,0.45841206470722673,0.43322277973760104,-0.2145837962514123,7.809019032586443,35.26438827374467,28.957153921464467,23.384912719157253,8.503406924923055,15.081119128124085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262I6X8Vi5PXygFmhjeLyA,-0.3118424511015104,-2.1110067035069684,-2.9945856690025203,-0.8009422601668384,-0.032380799627963,-2.4032715377873384,-0.5122773109690689,-0.247713569904783,0.2319769935999433,-1.0363337753107895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Vq77GKtHp2nMsiKbjumgvA,1.3351980879506624,0.20488039754171725,2.147127004107662,-0.80272450473801,-0.4590107285246845,-0.6240932257285317,-2.0490068018424314,0.0219348428301121,-0.9123384246450388,0.0225143379105738,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
XQ_wVhRayMJGQT9J_WANkw,1.2911210632664205,1.0343988635769645,0.43322277973760104,-0.795595526453324,0.2411248405112766,0.0051716534242432,1.3885641856504334,0.0626415711015418,0.00514274629699,0.2973550030155146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WZPCfTRiN4ipajP7gFfziA,0.7476075221324461,-1.6173695829623203,-0.42372933244742933,-0.7706441024569228,6.79695158750366,6.559833099520007,-20.77101704590348,9.637574161792209,-5.391989386626178,0.1686475837137685,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eJhXqSKaYzDS4WBeDq8vEQ,-0.9705226608051116,-0.003437868170123221,2.147127004107662,-0.7902487927398094,0.6371843652608615,4.101135598971061,1.5953083520941325,3.4633509440958616,0.3386689835604077,1.864351756017672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
liy3id4Wj1AaIduwETiVSQ,2.134985484688045,2.1955992750907716,-2.9945856690025203,-0.7938132818821525,0.0305678287601638,0.5300172952865287,0.6991408930990574,0.6788479793773656,0.0305717294386198,0.0308542740382644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jNFUIKiCCKnLCpGJpkyrg,2.174597219437528,1.5352915396260651,-4.708489893372581,-0.7777730807416089,0.0119066839634204,0.0119480033368322,0.6322238525483338,0.0119216707407587,0.0119231892475768,0.3200766001630779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
UhIdCsdiWS4K0EkbvVdlAw,2.630099003500585,0.26356431414693404,-3.851537781187551,-0.7742085915992659,-0.0297397217318056,-0.6650802569303069,-3.1525188383220693,-0.0297396153721857,-0.0931764683218405,-0.0297450993217911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BVe-jR0szZPC6o7r15jp4g,-0.29096342169241823,-0.1762356340824316,-0.42372933244742933,-0.8009422601668384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bih0eT_lbbCUwKmGYpX0hw,-0.7487415689566004,-0.04771621677785393,0.43322277973760104,-0.6975720750388911,3.5929835901221674,4.173123851303327,14.673520209989055,3.987626599690764,8.868054314150982,7.704691434743693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qot32tHVWZpiJibLTwQGyw,3.294380981235833,-2.299375257116891,-0.42372933244742933,-0.7332169664623212,0.5500698061146256,5.3982686582338655,4.937888765611088,2.043732858761817,2.400917842339518,2.6691220689390804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RI33oswGDkIsc0fuQ8GzjA,-1.3387899859315189,-0.15716918728402418,-0.42372933244742933,-0.48904946021182455,0.6009889948478154,4.07206866487139,14.081181050453534,5.150532652890138,5.510075172311495,7.5851534646256225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HFuAKE0uZ-frIMjroeA-cA,0.2097188955738098,0.5610866213525392,0.43322277973760104,-0.6245000476208592,3.291492737065305,25.257286970111373,12.456898305913128,21.056447698142573,2.2305584933832323,6.707315795384374,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GUNpbcLvHZLE3NpOifjNUQ,-0.25002204962933855,-0.4541160773535415,-1.2806814446324597,-0.5959841344821151,2.615657930982917,9.92723790197318,9.793683887379856,13.422468583070255,4.540439378780537,5.700512317813248,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9EgoCSRFfXUEGiJWFQLJ1w,0.2726339563911571,0.6056008909862949,0.43322277973760104,-0.7528216567452077,1.5783393902121312,1.0008963694279234,8.281224194407894,11.193077777198974,3.6830786543370095,2.2633836144160626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eFvzHawVJofxSnD7TgbZtg,-0.4698765241460475,0.06018888163263253,0.43322277973760104,-0.37320356308567654,6.195837159663905,5.132970342250155,33.12204004571149,52.07214017656697,8.083347162671915,13.393665113135537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KuLi91b-N_0XY_3IA72RJQ,-0.27632535104160744,-1.074573989571951,-0.42372933244742933,-0.7795553253127804,0.1113356100185899,1.1365305387825742,0.1273829295185352,0.2648391954134125,0.0335182594333998,0.3263934668334878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOPk3f5TedR-fw9HO4VJlQ,1.9827886129162002,3.326870874750433,0.43322277973760104,-0.7688618578857513,4.257918550156071,6.117016242507694,15.77063558554207,24.341436487587995,11.570815181811792,2.942177952394366,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7jTaLGVD3jy9VF7lxPEgww,-0.7977319381848057,0.028537854922328226,-1.2806814446324597,-0.8009422601668384,-0.0247868104856268,-0.3848432579684494,-0.361245440475712,-0.0517117294964975,-0.1738913210760927,-0.0035214404976213,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mNu6xYO2bn-rvacN12h9WA,3.3115486793379167,0.06741036668840882,-2.9945856690025203,-0.7528216567452077,0.4532575627940922,0.1782508481744496,3.2867125995448725,0.484271435154975,0.4632105515563864,0.1342970027752236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xYOETY4C57qgs0ldtDYX_Q,2.0920114589786576,2.9228368618682716,1.2901748919226315,-0.80272450473801,0.4141194219170918,2.942327596188043,4.22060002327216,0.9780724758851151,1.7835984717500284,0.6612820109875572,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
XpTNCVbO5wL1DtDyKzKqfA,2.436701597976699,3.7835952075622017,0.43322277973760104,-0.6761851401848329,1.5243259739284218,7.756815182324209,13.617699536655543,7.233495862574021,3.579170907479615,7.288492537038179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
_kSaLnFZIEpOZEg6ZIxKvQ,0.21712385984117605,-0.2805530066505307,0.43322277973760104,-0.7670796133145799,0.5692817921893804,1.1236118822401062,4.637081710851255,4.753777714654151,1.8911257514417965,1.025121148623307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
iJOwwuhHP_0BCHmpmJ8l4Q,-0.8863931522296883,-1.9483108284869,-2.9945856690025203,-0.7902487927398094,0.2153951129827186,0.0304487175867776,1.173521352059077,0.5193210383889028,0.030728827245706,0.0305849517368172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
XBdaG2kQ2Iz9VNGPZokjYg,2.9102333846125092,-2.1988700230743516,-0.42372933244742933,-0.6423224933325743,1.0209073515183091,4.110989751483859,4.2854191351258,6.306753011930452,0.3265408804421241,5.949389869499452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_EtrXTygRX5RTUOKtO6Dg,-0.2603485979257301,-1.246718657034939,-1.2806814446324597,-0.22171277453609833,8.397976553548677,20.43836934356589,36.22281132984704,23.23668259613128,6.131320669593118,11.57283950731398,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbtYqoBGuvlWmR1gU0c3XA,-0.4637566106239956,0.046609698955279416,-0.42372933244742933,-0.6155888247650017,5.726712940288442,4.057773058885325,26.18778467116289,18.454533575786662,8.736269722908899,8.836926030967758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7x76ngzub3j4PijMHm71nQ,2.643748523481732,2.894180139062128,-2.9945856690025203,-0.7813375698839519,0.0553753082357082,0.1249030497375625,0.253818780101905,0.0041204932349282,0.416203807754308,0.145578560935588,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vA5MHe9LqNQcp8k_CaFkHg,2.7269665490960313,4.608042200145403,0.43322277973760104,-0.5977663790532866,2.707854783820055,9.53481985970359,16.198552184318736,20.08525456834615,3.7007602708986567,8.772758332912797,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NDHgJsy-4Lb6WhERPXPs0A,2.7491392311897007,-0.7197343814587245,2.147127004107662,-0.7652973687434084,0.3837521946962492,2.186331562072185,2.4289663203709053,3.751986528894154,4.420923008021725,0.8280403859447777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gIdsoqeal31OEuBXhAaPPw,2.2022663387705577,-1.593585860730048,-0.42372933244742933,-0.799160015595667,0.0145416031493446,-0.3073266962067001,1.101337252257058,1.1883976564367311,-0.0115297978055746,0.0145799821691413,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F1hbIYD1lNzbprtckd7bVg,2.1712384530719024,-1.5631060150410754,-1.2806814446324597,-0.8080712384515245,-0.3454351721677431,-1.4655850118611975,-1.585134675495271,-0.0297722455159538,-0.2258269852453519,-0.348245909714481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VJEzpfLs_Jnzgqh5A_FVTg,-0.3952616740571125,-0.23823126906934536,-0.42372933244742933,-0.26983337795772905,2.4454074113209847,31.75887890375455,27.105183765029704,19.5609372993528,4.314764054049999,14.814828566491942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D4AJVjAiJULF04BjN7bhiA,-0.34258711802226366,-0.4068714534101039,-0.42372933244742933,-0.7171767653217777,7.8873932674695775,19.17595259433366,19.90054796055765,26.98556549853692,3.1832548948995374,4.867285784202641,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
